smiles,scores,ref,Method,gene
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Cosine,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Cosine,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Cosine,HDAC1
OC[C@@H]1O[C@H](CC(=O)NCCCN2CCOCC2)C=C[C@@H]1NS(=O)(=O)c1ccccc1F,0.5,S(=O)(=O)(N1CCN(CC1)C2=NC=C(C=N2)C(O)=NO)C3=CC=4C(C=C3)=CC=CC4,Cosine,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Cosine,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Cosine,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Cosine,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Cosine,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Cosine,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Cosine,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Cosine,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Cosine,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Cosine,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.34,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.2,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CC1CN(C(C)CO)S(=O)(=O)c2ccc(C#Cc3ccccn3)cc2OC1CN(C)C(=O)c1ccc2c(c1)OCO2,0.35,C1(=CSC(=N1)C=2C=CC(=CC2)OCCN(C)C)[C@@H](NC(=O)OCC=3C=CC=CC3)CCCCNS(N)(=O)=O,Random,HDAC1
COc1ccccc1CNC(=O)CC1CCC(NC(=O)CCN2CCCCC2)C(CO)O1,0.0,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,Random,HDAC1
CC1CN(C(C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2COC1CN(C)CC1CC1,0.4,C=1(NC=2C=CC=CC2C1CCNC([C@@H](NC(C3CN(C)CC3)=O)CCCCCC(=O)C)=O)C4=CC=CC=C4,Random,HDAC1
CC1CCCCOC(CN(C)CC2CC2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O1,0.0,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,Random,HDAC1
CC1CN(C(C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2COC1CN(C)C(=O)c1cccc(F)c1,0.34,C(C=1C2=C(NC1)C=CC=C2)CN3C([C@@H](NC([C@@H](N(C(CCN(C(C3)=O)CC(C)C)=O)C)C)=O)CCCCCC(CC)=O)=O,Random,HDAC1
CC(NC(=O)CC1CC2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3OC2C(CO)O1)c1ccccc1,0.5,S(=O)(=O)(NC1=CC2=C(C=C1)OCO2)C3=CC=CC(=C3)C(CSC(SCC)=S)=O,Random,HDAC1
COc1ccc(C=NNC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O)cc1,0.43,C1=CC(=CC=C1OC)NC(=O)CCCCC(=NO)O,Random,HDAC1
CC1CCCCOC(CN(C)CC2CC2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O1,0.0,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,Random,HDAC1
CCC(=O)N(C)CC1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N(C(C)CO)CC1C,0.3,C(C=1C2=C(NC1)C=CC=C2)CN3C([C@@H](NC([C@@H](N(C(CCN(C(C3)=O)CC(C)C)=O)C)C)=O)CCCCCC(CC)=O)=O,Random,HDAC1
COc1cccc(COc2cccc(C(=O)NCCCN3CCOCC3)c2)c1,0.18,C=1(C2=CC=C(C=C2)OCCN3CCOCC3)C=CN=C(N1)NCC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,Random,HDAC1
CC(C)CC#Cc1ccc2c(c1)OC(CN(C)Cc1ccc(C(=O)O)cc1)C(C)CN(C(C)CO)S2(=O)=O,0.41,C1(=CSC(=N1)C=2C=CC(=CC2)OCCN(C)C)[C@@H](NC(=O)OCC=3C=CC=CC3)CCCCNS(N)(=O)=O,Random,HDAC1
CN(C)c1ccc2c(c1)C1CC(CC(=O)NCc3ccc4c(c3)OCO4)OC(CO)C1O2,0.47,C1(CN(CC2=CC3=C(C=C2)OCO3)CCO)=CC=C(C=C1)C(=O)NC4=C(N)C=CC=C4,Random,HDAC1
CCCCCCCCCCCCCCCCCCCCCCC(=O)NCCCOCC(C)(C)C,0.33,SCCCCC[C@H](NC(OC(C)(C)C)=O)C(=O)NC(C)(C)C,Random,HDAC1
